2022-01-29 22:00:00,4370344,4466526,4366114,4428644,213.31422377
2022-01-30 00:00:00,4429534,4432510,4375350,4403373,127.0268378
2022-01-30 02:00:00,4405409,4416137,4356619,4377958,158.97510985
2022-01-30 04:00:00,4378000,4394065,4372924,4378458,125.08912699
2022-01-30 06:00:00,4379900,4421313,4376702,4401690,166.34145508
2022-01-30 08:00:00,4401731,4418520,4391921,4413586,155.93675396
2022-01-30 10:00:00,4414718,4427338,4366001,4370813,277.49013489
2022-01-30 12:00:00,4370734,4412216,4369150,4397050,117.81351825
2022-01-30 14:00:00,4397050,4399900,4367200,4382381,120.3331459
2022-01-30 16:00:00,4382381,4390001,4355000,4379422,159.85583824
2022-01-30 18:00:00,4383961,4392000,4360000,4384150,64.68988225
2022-01-30 20:00:00,4383906,4389414,4325173,4331984,120.3588781
2022-01-30 22:00:00,4329891,4362677,4314000,4358000,165.16577166
2022-01-31 00:00:00,4358193,4414501,4346280,4372479,229.13890041
2022-01-31 02:00:00,4372033,4376908,4251069,4256239,365.55000593
2022-01-31 04:00:00,4256000,4288277,4235851,4281820,232.89267953
2022-01-31 06:00:00,4282040,4282882,4257281,4276649,139.26537562
2022-01-31 08:00:00,4278329,4298606,4262330,4289626,156.64540811
2022-01-31 10:00:00,4288044,4305220,4283674,4300948,125.40919307
2022-01-31 12:00:00,4300948,4318461,4266132,4306754,158.76959466
2022-01-31 14:00:00,4307293,4325041,4250550,4298252,304.66143461
2022-01-31 16:00:00,4297993,4374706,4293214,4347000,331.8331539
2022-01-31 18:00:00,4348000,4445000,4345408,4432458,347.5304266
2022-01-31 20:00:00,4432579,4450121,4413256,4419381,175.92794047
2022-01-31 22:00:00,4419628,4438200,4401676,4422569,150.02448977
2022-02-01 00:00:00,4424000,4461762,4420000,4432335,172.75741717
2022-02-01 02:00:00,4433180,4450000,4395928,4402224,197.51810059
2022-02-01 04:00:00,4402206,4444444,4399431,4440488,169.03246458
2022-02-01 06:00:00,4442203,4444554,4422861,4424994,115.74500219
2022-02-01 08:00:00,4425793,4427050,4400589,4420772,150.48448691
2022-02-01 10:00:00,4422384,4490089,4387539,4389384,436.09566027
2022-02-01 12:00:00,4389375,4415119,4365074,4410000,260.35718719
2022-02-01 14:00:00,4410000,4479884,4404000,4460879,391.94677303
2022-02-01 16:00:00,4461343,4480000,4390088,4435196,417.63102796
2022-02-01 18:00:00,4437605,4505893,4432348,4461308,345.58429791
2022-02-01 20:00:00,4462895,4462895,4400294,4406818,145.45261821
2022-02-01 22:00:00,4406817,4456906,4405224,4450152,197.5268893
2022-02-02 00:00:00,4453565,4464039,4423593,4445101,113.19036855
2022-02-02 02:00:00,4445119,4462325,4406074,4414000,244.06223056
2022-02-02 04:00:00,4415000,4450000,4409000,4429458,119.84255144
2022-02-02 06:00:00,4429558,4429558,4400961,4410520,150.79284409
2022-02-02 08:00:00,4410520,4426153,4385819,4392242,161.94849018
2022-02-02 10:00:00,4393748,4418000,4387616,4413932,110.5504364
2022-02-02 12:00:00,4413932,4420748,4397704,4406958,109.99005695
2022-02-02 14:00:00,4407520,4431360,4390146,4393512,221.84412898
2022-02-02 16:00:00,4392511,4399219,4280000,4287551,511.00673908
2022-02-02 18:00:00,4285836,4297251,4244723,4286315,294.24001261
2022-02-02 20:00:00,4286315,4312310,4280002,4303202,111.55075861
2022-02-02 22:00:00,4302747,4311353,4189000,4226573,327.47861109
2022-02-03 00:00:00,4226129,4262221,4215241,4225388,210.79126613
2022-02-03 02:00:00,4226404,4243861,4210171,4219636,180.72746612
2022-02-03 04:00:00,4220718,4235000,4203603,4218585,174.64454944
2022-02-03 06:00:00,4218584,4250430,4214516,4241927,149.37299361
